Date,BAC,BK,C,GS,JPM,MS,PNC,TFC,USB,WFC
2024-06-18,39.033382415771484,56.908203125,58.40696716308594,448.0321350097656,191.6116180419922,93.8965072631836,147.66775512695312,34.42471694946289,37.12105178833008,57.32719039916992
2024-06-20,39.033382415771484,57.06337356567383,58.25321578979492,448.6393737792969,193.23594665527344,93.77140808105469,146.4250946044922,34.48119354248047,37.11159896850586,57.23981857299805
2024-06-21,38.54534149169922,57.043975830078125,57.64781188964844,440.9310607910156,190.93077087402344,92.53959655761719,146.44422912597656,34.631813049316406,37.5084114074707,56.4049072265625
2024-06-24,39.06266403198242,57.68404769897461,58.94511032104492,452.5964050292969,193.44021606445312,93.44420623779297,148.06922912597656,35.262508392333984,38.31148910522461,57.28835678100586
2024-06-25,38.4379768371582,57.01488494873047,59.17573928833008,447.983154296875,192.65235900878906,94.11785888671875,145.2015380859375,34.87656021118164,37.810752868652344,55.531166076660156
2024-06-26,38.06705856323242,56.898502349853516,58.858619689941406,446.4943542480469,192.02984619140625,93.24211120605469,145.11550903320312,34.72594451904297,37.51786422729492,55.346710205078125
2024-06-27,38.31108093261719,57.74224090576172,59.14691162109375,436.79779052734375,193.72227478027344,92.16427612304688,145.230224609375,35.62021255493164,37.48952102661133,55.744747161865234
2024-06-28,38.818641662597656,58.0816650390625,60.98233413696289,443.027099609375,196.72776794433594,93.53081512451172,148.62367248535156,36.57096481323242,37.977386474609375,57.65727233886719
2024-07-01,39.05289840698242,58.29502487182617,60.9535026550293,454.1341552734375,199.8304901123047,95.4266357421875,149.25457763671875,36.9474983215332,37.537353515625,58.822261810302734
2024-07-02,39.95089340209961,58.673248291015625,62.15470504760742,456.0440673828125,203.1180419921875,95.89820098876953,151.83551025390625,37.239322662353516,38.23567581176758,59.19118118286133
2024-07-03,39.92161178588867,58.6441535949707,61.94329071044922,458.3066101074219,202.9818878173828,96.42748260498047,150.83180236816406,36.58979034423828,37.795631408691406,58.89022445678711
2024-07-05,39.443328857421875,58.07197189331055,61.530086517333984,455.20172119140625,200.29226684570312,95.84044647216797,149.60826110839844,35.97792434692383,37.34602737426758,57.88056182861328
2024-07-08,39.64830780029297,57.74224090576172,62.21236038208008,455.27032470703125,200.66392517089844,96.80281066894531,151.7686004638672,36.006160736083984,37.747802734375,57.28835678100586
2024-07-09,40.42917251586914,58.39200210571289,63.95169448852539,463.11572265625,203.0699005126953,98.74674987792969,154.3877716064453,36.627445220947266,38.140010833740234,58.13298034667969
2024-07-10,40.741519927978516,58.86721420288086,64.36489868164062,469.0512390136719,203.23619079589844,99.56474304199219,157.0547332763672,36.956912994384766,39.02965545654297,57.97764587402344
2024-07-11,40.80984115600586,59.61396026611328,63.14448928833008,469.38427734375,202.89385986328125,100.7003173828125,160.8783416748047,38.02062225341797,40.11063003540039,58.40481185913086
2024-07-12,40.5951042175293,62.73673629760742,62.000946044921875,470.0209045410156,200.43899536132812,100.17102813720703,161.12686157226562,38.13358688354492,40.273250579833984,54.89042282104492
2024-07-15,40.8879280090332,63.72594451904297,62.59674835205078,482.1171569824219,205.43675231933594,101.29698181152344,163.1149139404297,38.97137451171875,40.51240539550781,56.04570388793945
2024-07-16,43.07434844970703,63.05677032470703,64.6435775756836,492.6854553222656,208.9283447265625,102.22084045410156,170.7967987060547,39.95036697387695,41.411617279052734,58.482479095458984
2024-07-17,42.92793273925781,62.15484619140625,64.97030639648438,491.86273193359375,212.10696411132812,102.93297576904297,173.4314422607422,40.57164764404297,43.29613494873047,59.13292694091797
2024-07-18,41.981136322021484,61.563270568847656,62.35650634765625,476.2208251953125,205.3682861328125,100.86392211914062,169.91859436035156,39.95036697387695,42.4830207824707,57.511653900146484
2024-07-19,41.87377166748047,60.797122955322266,62.59674835205078,474.9671630859375,205.1726837158203,98.24633026123047,169.37815856933594,39.9221305847168,42.817832946777344,57.5019416809082
2024-07-22,41.28812026977539,61.81333541870117,61.98173141479492,477.0338134765625,205.66171264648438,98.58316040039062,170.9608612060547,41.21175765991211,43.0856819152832,57.41456604003906
2024-07-23,41.39548873901367,62.17488098144531,62.13549041748047,482.0387878417969,205.7106170654297,99.60324096679688,172.37950134277344,41.560054779052734,43.57355499267578,57.92910385131836
2024-07-24,41.18075180053711,62.43870544433594,61.17452621459961,476.7008056640625,204.00881958007812,98.13085174560547,171.20211791992188,41.051734924316406,42.82740020751953,57.705814361572266
2024-07-25,40.682952880859375,63.32788848876953,61.8568115234375,481.60784912109375,204.08705139160156,99.66098022460938,173.7113037109375,41.53181457519531,43.133514404296875,57.95823287963867
2024-07-26,40.67319107055664,63.855552673339844,62.63518524169922,488.7774658203125,207.57867431640625,100.26727294921875,174.8790283203125,41.814212799072266,43.487457275390625,58.62810134887695
2024-07-29,40.10706329345703,63.11292266845703,61.78954315185547,482.5970764160156,206.2191925048828,98.62165069580078,174.67636108398438,41.85186767578125,43.401363372802734,57.851436614990234
2024-07-30,40.29252243041992,63.74805450439453,63.29825210571289,495.28106689453125,210.4638671875,99.85345458984375,175.6221160888672,42.303714752197266,43.49702835083008,58.25918197631836
2024-07-31,39.345726013183594,63.58195114135742,62.34688949584961,498.5719909667969,208.12637329101562,100.21758270263672,174.77285766601562,42.06837844848633,42.9326286315918,57.608734130859375
2024-08-01,38.55510330200195,63.16178512573242,60.80936050415039,489.8450622558594,203.39266967773438,98.80962371826172,169.84140014648438,40.806983947753906,41.5933723449707,55.22050094604492
2024-08-02,36.6810302734375,61.67654037475586,56.46583557128906,460.97076416015625,194.76637268066406,93.07096862792969,164.06065368652344,39.64914321899414,40.51240539550781,51.70612335205078
2024-08-05,35.77328109741211,60.01541519165039,54.53512954711914,449.5894470214844,190.61949157714844,89.40057373046875,160.02671813964844,38.764286041259766,39.02965545654297,50.5993766784668
2024-08-06,36.03681564331055,60.76780700683594,54.87470626831055,460.5593566894531,195.94000244140625,90.27447509765625,163.1824493408203,39.20671463012695,39.86191177368164,50.832374572753906
2024-08-07,36.4077262878418,60.28901672363281,54.4381103515625,463.29205322265625,195.99867248535156,89.43941497802734,160.92420959472656,38.68897247314453,39.594058990478516,50.7644157409668
2024-08-08,37.29595947265625,61.95990753173828,56.27180099487305,475.7898864746094,199.5782928466797,91.88634490966797,164.3308868408203,39.60206985473633,39.948001861572266,51.22071075439453
2024-08-09,37.36428451538086,62.321449279785156,56.1165657043457,480.1876220703125,201.2801055908203,91.97373962402344,163.98345947265625,39.611602783203125,40.24455261230469,51.612003326416016
2024-08-12,37.25691604614258,61.82311248779297,56.1165657043457,475.52545166015625,201.66152954101562,92.09025573730469,161.18478393554688,39.28754425048828,39.670589447021484,50.9272346496582
2024-08-13,37.53997802734375,62.09670639038086,56.41733169555664,481.8331298828125,203.37310791015625,93.90603637695312,162.3332061767578,39.73550796508789,40.560237884521484,51.7196044921875
2024-08-14,37.88160705566406,62.64390182495117,57.51365661621094,488.4542541503906,205.62258911132812,96.55689239501953,162.48760986328125,39.935665130615234,40.502838134765625,52.4924201965332
2024-08-15,38.096343994140625,63.494014739990234,58.716712951660156,488.7676696777344,206.90382385253906,97.72209167480469,165.8170928955078,40.38362503051758,40.95244598388672,53.38261413574219
2024-08-16,38.39892578125,64.10960388183594,59.570491790771484,493.9000244140625,209.2706756591797,98.4989013671875,166.9558563232422,40.53612518310547,41.315956115722656,54.12608337402344
2024-08-19,38.721031188964844,64.23662567138672,60.18171691894531,494.3113708496094,210.7181396484375,98.7999267578125,168.40345764160156,40.93643569946289,41.76556396484375,55.22171401977539
2024-08-20,37.76447677612305,63.84577941894531,59.48316955566406,487.1221923828125,209.80857849121094,97.85803985595703,167.52523803710938,40.27878189086914,41.84209060668945,54.92824172973633
2024-08-21,37.82304000854492,63.74805450439453,58.726409912109375,486.2602844238281,209.8868408203125,97.7706527709961,167.31292724609375,40.116756439208984,41.80382537841797,54.25325393676758
2024-08-22,38.30132293701172,63.99235153198242,58.61968994140625,487.52374267578125,211.8722381591797,97.64442443847656,168.80877685546875,39.90707015991211,42.272560119628906,54.742374420166016
2024-08-23,38.818641662597656,64.88153839111328,60.2884407043457,498.9540100097656,213.5153350830078,98.93585968017578,171.87770080566406,41.78471374511719,43.420494079589844,55.46627426147461
2024-08-26,38.96505355834961,65.46781158447266,59.94887161254883,497.43585205078125,214.35646057128906,99.36310577392578,171.88731384277344,42.14690017700195,43.6405143737793,55.485836029052734
2024-08-27,38.721031188964844,65.67301177978516,59.84214782714844,496.8383483886719,215.34426879882812,99.12034606933594,172.89097595214844,41.8514289855957,43.74574279785156,55.03584289550781
2024-08-28,38.99433517456055,65.46781158447266,59.74513244628906,492.9891052246094,216.42990112304688,99.23686981201172,175.42909240722656,41.88002395629883,44.128387451171875,55.82822036743164
2024-08-29,39.20907211303711,65.71209716796875,60.03618621826172,499.6200256347656,217.32969665527344,99.6252670288086,176.64508056640625,41.8514289855957,44.51102828979492,56.10212326049805
2024-08-30,39.77519607543945,66.65991973876953,60.77354049682617,502.7235412597656,219.86280822753906,100.60598754882812,178.6234588623047,42.37564468383789,45.180660247802734,57.19776153564453
2024-09-03,39.72639846801758,66.33746337890625,59.628700256347656,480.26971435546875,215.46165466308594,96.39181518554688,178.0540771484375,42.14690017700195,44.377105712890625,57.09992980957031
2024-09-04,39.53117752075195,66.19088745117188,59.14360046386719,483.40283203125,214.512939453125,97.2463150024414,175.98883056640625,41.57502746582031,44.061424255371094,56.85537338256836
2024-09-05,39.179786682128906,66.4449462890625,58.82343292236328,480.68353271484375,212.8502960205078,96.67340850830078,174.62811279296875,41.12706756591797,43.563987731933594,55.6227912902832
2024-09-06,38.0794563293457,64.89131164550781,57.32931900024414,472.5355224609375,207.7938232421875,93.78952026367188,170.52659606933594,40.088165283203125,42.559547424316406,52.82501983642578
2024-09-09,38.77699279785156,66.17134857177734,57.76591110229492,481.3633728027344,212.04827880859375,95.33342742919922,176.23011779785156,40.60284423828125,43.29613494873047,53.402183532714844
2024-09-10,38.590328216552734,65.96615600585938,56.223289489746094,460.2395935058594,201.0453643798828,93.81865692138672,172.53392028808594,39.9547233581543,43.076114654541016,52.77610778808594
2024-09-11,38.315242767333984,66.54265594482422,55.5926513671875,464.22003173828125,202.67868041992188,94.21676635742188,170.93191528320312,39.6973876953125,42.808265686035156,52.56089782714844
2024-09-12,38.09910202026367,67.44161224365234,55.621761322021484,467.0673522949219,202.06253051757812,93.83807373046875,171.3951416015625,39.678321838378906,41.94731903076172,50.447898864746094
2024-09-13,37.97138595581055,67.12893676757812,55.951629638671875,471.9246520996094,199.83261108398438,95.4013900756836,171.0477294921875,39.878475189208984,42.68390655517578,51.631568908691406
2024-09-16,38.41348648071289,68.91708374023438,56.650177001953125,478.003662109375,203.2948760986328,97.18804168701172,174.59915161132812,40.15488052368164,42.7508659362793,52.61959457397461
2024-09-17,38.85558319091797,69.19068908691406,57.52336120605469,478.23028564453125,204.65432739257812,96.9452896118164,175.14923095703125,39.916603088378906,42.74130630493164,53.32392120361328
2024-09-18,38.92435836791992,69.4154281616211,58.11518478393555,477.43218994140625,202.9720916748047,96.42095184326172,176.1915283203125,40.0500373840332,43.219608306884766,53.07936477661133
2024-09-19,40.15240478515625,70.07987976074219,61.14221954345703,496.39825439453125,205.85731506347656,97.80949401855469,180.6597442626953,40.91737747192383,44.453636169433594,54.585853576660156
